subject_id,eta,rho,q_d_n,q_d,q_s_n,q_s,cost_stop_error,inv_temp
NDAR_INVT27UF3XK,0.6925334,0.24595635,0.6964893,0.8300433,0.020423042,0.85878646,1.5335549,59.14349
NDAR_INV0F82C6R8,0.47742414,0.4474326,0.9434914,0.9760722,0.03182579,0.79240525,1.5191926,54.56166
NDAR_INVTATNKDNJ,1.6106569,0.7793334,0.8295916,0.8820907,0.016005581,0.65892935,1.7550001,46.677227
NDAR_INVXKJEN0E0,3.80764,0.7782288,0.84622467,0.84318924,0.020969162,0.66236746,1.7885278,50.672
NDAR_INVYJ9FMRZZ,0.9713817,0.24268445,0.90940607,0.92837596,0.021266932,0.7126899,1.541819,41.740505
NDAR_INVFYUU1CWH,0.29500213,0.64950323,0.9511705,0.9898075,0.020000488,0.7294111,1.7341661,59.96579
NDAR_INV1MYF7VFL,2.8678916,0.84250885,0.93862736,0.9104105,0.016277375,0.5951986,1.7007774,34.381542
NDAR_INV9KCVTWFZ,0.090736315,0.5017402,0.79245704,0.8936095,0.036132645,0.89657724,1.5873115,28.52737
NDAR_INVXWG8C94J,3.9073615,0.85649014,0.52933073,0.6643961,0.070899375,0.9669788,1.9424676,99.69111
NDAR_INVXMYHNHRX,3.053821,0.8094611,0.8874915,0.8686526,0.014700816,0.6268946,1.7329334,42.812687
NDAR_INVT7KRTJPP,-0.2152738,0.3756132,0.73814017,0.84861445,0.0677218,0.6739549,1.7391022,19.850597
NDAR_INV50A1BC7T,1.7578564,0.97846127,0.7657839,0.8538663,0.025704384,0.6462133,1.8711897,70.30319
NDAR_INV6P3M2G8K,-0.060338892,0.49358752,0.865502,0.8843454,0.02238867,0.7419706,1.6648341,28.240273
NDAR_INVD0WWVAGX,1.2598616,0.64493644,0.944954,0.953342,0.048115853,0.90089726,1.6792326,64.07928
NDAR_INV2GRXYP02,2.8054986,0.814845,0.85356003,0.7628978,0.020123571,0.6610139,1.6977314,44.78694
NDAR_INVYTVCUEA2,-0.23418003,0.4190267,0.7642638,0.8288201,0.086647615,0.68604296,1.7162241,13.021506
NDAR_INVCWN8ARJK,1.2838727,0.5019337,0.9423399,0.94388646,0.04013642,0.7308406,1.5189744,59.709682
NDAR_INVHF1GBEEX,-0.08992413,0.6495906,0.7977732,0.85800254,0.022068897,0.77505463,1.8339305,17.666433
NDAR_INV0UD3BJFR,0.20470247,0.33930272,0.89344555,0.9028164,0.028433433,0.6838508,1.5467051,31.291054
NDAR_INVXBGKV295,0.8493686,0.80450726,0.7279375,0.8705351,0.022539381,0.63812935,1.9524645,89.48031
NDAR_INVA4MKK2EJ,4.687261,0.18074085,0.95999885,0.9652496,0.037746105,0.6828159,1.2406855,62.592068
NDAR_INVL1GA12Y1,2.6639316,0.1460721,0.96501535,1.0386708,0.031666607,0.8413044,1.5941925,77.42236
NDAR_INV5NU3KPN3,3.1667151,0.7289435,0.83573836,0.7841724,0.019903587,0.6184568,1.6893312,26.501728
NDAR_INVJMLDL425,5.29536,0.6736408,0.9155486,0.8499023,0.02812236,0.6503833,1.5823733,30.350216
NDAR_INVFCVZ66WZ,-0.09887548,0.47499683,0.8542929,0.84307885,0.02789761,0.6481787,1.7135254,16.87069
NDAR_INVHXDCUC2M,0.13816062,0.87370455,0.8146018,0.8990612,0.017526401,0.6945816,1.8369554,47.632446
NDAR_INVULEGZ5EL,0.8164276,0.75555706,0.8216705,0.8755652,0.016799359,0.7572433,1.9053378,83.0566
NDAR_INVGHEAY9XB,2.4571815,0.74044317,0.93874645,0.94212234,0.016541658,0.6451505,1.6900764,42.777973
NDAR_INVMY1X0RAH,-0.12667736,0.40422788,0.8310641,0.807654,0.034125242,0.6709098,1.7205241,16.166702
NDAR_INVZJUUZAPJ,0.40272447,0.8639904,0.87131125,0.9120233,0.020976141,0.7863951,1.7805979,37.152386
NDAR_INVDUJJ740F,-0.20692891,0.32080752,0.72618955,0.8399943,0.068541214,0.65896606,1.7275397,15.69656
NDAR_INVCPUDHWZM,2.387175,0.81061476,0.89895886,0.92019206,0.023088139,0.7322496,1.7060026,38.142593
NDAR_INVYEC4J77T,-0.019840669,0.4484103,0.83943903,0.88950783,0.031956892,0.64837813,1.679693,27.91739
NDAR_INVPCCYREP8,0.13811332,0.6319605,0.89207554,0.8295211,0.029313343,0.61143786,1.6264395,18.645123
NDAR_INV6N349E4J,2.4450562,0.5761526,0.7874511,0.76963925,0.03344773,0.86656237,1.6876572,77.65929
NDAR_INVGBUMHM8K,0.87851596,0.8419601,0.770295,0.7598599,0.040865604,1.0066514,1.43687,67.44521
NDAR_INV2FV9YY14,0.31461242,0.694362,0.8849792,0.9146874,0.028127084,0.7026313,1.62501,25.22979
NDAR_INVY3K7M6M4,2.9809904,0.82566804,0.83395725,0.7986045,0.020112727,0.8639191,1.6760067,71.937096
NDAR_INV5ZJBJZV9,0.1183356,0.79556584,0.8410706,0.9092419,0.024523228,0.73682034,1.7047966,33.450893
NDAR_INVVD8NUGKM,0.19513255,0.35822424,0.89453965,0.89952135,0.044716977,0.7130169,1.519441,41.73154
NDAR_INVLU997J7H,4.524294,0.792826,0.75667477,0.78960943,0.022860492,0.65367424,1.8459786,73.86802
NDAR_INV2AT88DBZ,0.027800629,0.7209003,0.81028956,0.83298707,0.03384733,0.66599077,1.7497121,19.253202
NDAR_INV4BU3CBM5,-0.0983858,0.71756524,0.9337653,0.97582334,0.03552686,0.59049386,1.5612191,24.639692
NDAR_INVCKB3W23J,0.36093116,0.61246204,0.84699744,0.85849106,0.032027837,0.69520235,1.5802878,28.618233
NDAR_INVBU31791C,4.752297,0.4160502,0.8773359,0.8101894,0.023794394,0.9770551,1.9289161,92.43802
NDAR_INV24KDRDL2,2.3937275,0.8252459,0.9105846,0.8827398,0.024629714,0.6580645,1.6034826,45.132397
NDAR_INVKXMJRYPN,1.7725315,0.48464534,0.93510985,0.9663093,0.030033486,0.7804263,1.6284797,43.27869
NDAR_INVPT3ZPKCT,0.11386811,0.5958125,0.83848155,0.9340459,0.029991984,0.8072509,1.6668626,46.6473
NDAR_INVTCJV2RMX,0.97125584,0.4226113,0.9199906,0.8772627,0.027390853,0.6441232,1.5340556,28.83086
NDAR_INVV77F4ARK,4.954602,0.6501868,0.5873229,0.7451844,0.039416768,0.74596655,1.8335313,86.62284
NDAR_INVU2TMK1UK,1.1118463,0.7874866,0.92951065,0.83656424,0.03687011,0.65161216,1.5407338,59.997833
NDAR_INVT345WWLE,6.3987417,0.703574,0.92460996,0.8712287,0.013154406,0.6261473,1.6600225,37.49096
NDAR_INVC4HPTXKN,1.1984344,0.6338024,0.9277837,0.92514336,0.01354189,0.64068705,1.6473778,41.457222
NDAR_INV87C4733D,0.035193305,0.78639156,0.88386244,0.8820828,0.037762467,0.6985173,1.6640332,60.27144
NDAR_INVLXDEDXFV,0.1902333,0.3692748,0.8419214,0.84346575,0.023305735,0.75026155,1.7138575,59.05013
NDAR_INVFK3DP5LR,2.8402379,0.8403995,0.9494773,0.87423074,0.02838681,0.6541277,1.6686949,62.636143
NDAR_INVXZ44NE7H,-0.00543499,0.29621497,0.8665107,0.90861505,0.03657517,0.7463043,1.6599448,32.154194
NDAR_INV20KZBB9N,0.23331922,0.65925443,0.8429464,0.81206906,0.02357827,0.6996584,1.7760706,18.7979
NDAR_INVYWCJTCBW,-0.0025434145,0.2234068,0.84340644,0.89919126,0.03230855,0.7189238,1.581243,22.417189
NDAR_INV592319RL,-0.05617347,0.8012006,0.8219649,0.9165639,0.03444494,0.7904305,1.7195069,21.263613
NDAR_INVZB2K7UMG,-0.02285017,0.44084182,0.81915784,0.8800297,0.027530152,0.6794418,1.6089395,26.568893
NDAR_INVTKXWJF97,4.081218,0.6747873,0.94962835,0.9144857,0.029281588,0.61377066,1.5093904,53.57558
NDAR_INVBLYFK2HJ,3.5948703,0.61739844,0.9554358,0.95063543,0.015454453,0.63664275,1.5643344,35.35542
NDAR_INVN5RLE3KR,-0.18994577,0.28745064,0.86882776,0.86971134,0.037025362,0.74872905,1.6997069,17.080616
NDAR_INV5C9WJ4B3,0.47468707,0.8870027,0.7803181,0.8519801,0.025701553,0.78714013,1.7225893,59.30135
NDAR_INVP0HH0FHJ,0.5594837,0.5221481,0.923237,0.85624516,0.032079704,0.6277156,1.603074,49.20176
NDAR_INVY0M892WU,0.3108188,0.82996964,0.85267484,0.8444042,0.026414368,0.7016134,1.82782,85.50105
NDAR_INVDB241KG5,1.2352796,0.4698117,0.9283462,0.9685283,0.033028543,0.927459,1.589836,60.824093
NDAR_INVFBE9UXHG,1.153787,0.7559165,0.9654727,0.9521003,0.0098791355,0.7132458,1.9842846,67.63559
NDAR_INVJL71L4YC,0.030987263,0.84589726,0.83638304,0.9223732,0.045970876,0.8360518,1.9083894,88.98596
NDAR_INV0PR0WY8F,1.4985126,0.79607475,0.89335984,0.82703114,0.018835241,0.62958825,1.7060648,29.08235
NDAR_INVJ8CMYN6U,0.046302214,0.7607408,0.75466955,0.88843346,0.032950398,0.8904429,1.7381682,27.42149
NDAR_INV6A0Z6DN6,-0.110323325,0.5719131,0.85918367,0.8509874,0.021886112,0.7629453,1.7475276,26.848001
NDAR_INVFL02R0H4,0.90322316,0.7261575,0.8093371,0.79493165,0.022488276,0.63297486,1.7900206,23.88557
NDAR_INV8BU41UCM,-0.15386368,0.6301393,0.7082271,0.88480484,0.085754305,0.69717836,1.7063141,34.215763
NDAR_INV3YCZGP8H,1.6132568,0.5017152,0.8758395,0.8706181,0.022191081,0.64921683,1.6662768,24.888664
NDAR_INVG04AEYYX,-0.13676949,0.4711375,0.8244366,0.80438846,0.0324246,0.70586336,1.7734859,12.712359
NDAR_INV1DZWFKCG,0.1637642,0.6443938,0.6464359,0.8536304,0.018886402,0.966269,1.5150816,52.67731
NDAR_INV3HBNNTXH,1.2333617,0.71257985,0.8273256,0.8835846,0.02090521,0.96825075,1.9229181,96.94117
NDAR_INVZWP0XZ9A,0.4353198,0.791579,0.8184221,0.8721267,0.018732443,0.6664827,1.7740693,38.207382
NDAR_INV57R7NE0T,0.77732533,0.5379408,0.5359979,0.70270175,0.03107347,0.98736924,1.5945182,82.13481
NDAR_INV7APJG7TK,0.05831608,0.59551346,0.88691795,0.88574696,0.042808287,0.65958774,1.676232,46.9204
NDAR_INV8MPUW7ZR,-0.114573315,0.37300023,0.80700547,0.89874077,0.0347904,0.7686737,1.5619057,22.361053
NDAR_INVK7ZHC09E,-0.038651083,0.63991445,0.86384684,0.8009464,0.057061233,0.62742925,1.7113838,36.022324
NDAR_INVNNNX0496,-0.20504072,0.33662277,0.80670464,0.83704066,0.038684256,0.7243776,1.8688831,12.070254
NDAR_INVZ8JNGWDY,-0.11058769,0.5053726,0.8482279,0.8192495,0.026188677,0.72727364,1.8382509,17.674816
NDAR_INV5F2R3TL8,-0.11362723,0.5092924,0.73043054,0.89372706,0.091914326,0.79649055,1.7422346,20.839779
NDAR_INVFVK6MXVG,-0.098530605,0.810715,0.80644774,0.790485,0.032599177,0.7833573,1.8272688,17.581287
NDAR_INVHC9R0C16,0.263476,0.53344214,0.9230673,0.9089482,0.02297893,0.6673931,1.5656135,32.571823
NDAR_INVXCLJFBW4,0.05423046,0.53613687,0.8278257,0.8539322,0.03766849,0.7041884,1.6397274,49.98414
NDAR_INVW194FUUP,0.17092945,0.12670957,0.8238105,0.9080715,0.029207835,0.7875657,1.6018958,30.856289
NDAR_INVGBZ5CM79,0.11239199,0.7379604,0.951403,0.96104974,0.03515505,0.7284676,1.802268,81.72168
NDAR_INVMPD4KFF5,0.096091986,0.84090906,0.8623888,0.89051914,0.039209086,0.7121299,1.6237323,45.892666
NDAR_INV82D8H4A0,3.562477,0.8316239,0.9460228,0.9227092,0.02952215,0.6150846,1.6010164,51.08443
NDAR_INV7GC6PLZG,0.9929183,0.17512232,0.97655815,1.114465,0.030480135,0.77961224,1.6698811,72.49315
NDAR_INVP6NAG8DY,0.11025556,0.86398834,0.8280627,0.8925146,0.015020829,0.7503989,1.8356146,41.59436
NDAR_INVMWY2AZNP,7.246032,0.640211,0.18733397,0.6273774,0.07254583,1.0010167,1.8004235,91.94254
NDAR_INVGPF6X87H,0.5443973,0.49208263,0.7248326,0.7391577,0.049297247,0.94458187,1.4646182,54.919003
NDAR_INV4KKHGHCL,0.007924927,0.58141565,0.9124784,0.9394843,0.03809162,0.75624764,1.4949075,40.0646
NDAR_INVPDV2UAGX,5.8807116,0.43746206,0.17586796,0.6135216,0.044723645,0.9937986,1.7552375,86.37013
NDAR_INV9NMAFFJR,2.3691897,0.6196333,0.95520157,0.97859466,0.021888768,0.71382105,1.8060395,64.41363
NDAR_INVUPMTMV0G,0.41540235,0.7584208,0.94170547,0.95055246,0.020780494,0.7863207,1.6600922,47.253983
NDAR_INVR7WFN9E7,0.8567545,0.44787094,0.9397788,0.93464637,0.024586733,0.7002642,1.453997,46.578842
NDAR_INV0UA1UW6C,3.5697305,0.14423896,0.9747467,0.99037874,0.028033366,0.9519385,1.8350872,97.63871
NDAR_INVV9B0R8UM,0.38486642,0.55432606,0.9389037,0.9390515,0.015339009,0.70537084,1.869112,65.69447
NDAR_INVE3DYU63E,-0.06673792,0.47759902,0.78884876,0.79168695,0.04117664,0.65474606,1.7571583,14.003795
NDAR_INVX43TTKW0,0.75906366,0.21188818,0.9455208,1.0017524,0.04277809,0.83240205,1.4528735,70.565094
NDAR_INVV6PC2WV9,0.2937652,0.46256277,0.880006,0.82869554,0.027978005,0.7296953,1.7215855,21.388147
NDAR_INV1NBW9RH8,0.024021879,0.6018263,0.8894631,0.90809816,0.043365248,0.71198803,1.5515902,32.75297
NDAR_INVF3EWHDJR,-0.094289616,0.4156722,0.824889,0.8390163,0.031416453,0.67635065,1.7399416,14.591587
NDAR_INV7BB38F3D,0.052069888,0.43603146,0.8398714,0.9065466,0.03016475,0.6659161,1.6039604,17.546082
NDAR_INVYV7R5H1E,0.4028723,0.185599,0.95766276,0.9537257,0.07169498,0.8724301,1.6387477,51.193287
NDAR_INV1N0V1BUP,0.04688703,0.39146742,0.83301586,0.8651384,0.03604839,0.6239392,1.6299022,24.655956
NDAR_INVYMM66RPJ,7.78332,0.6361565,0.82461196,0.78795224,0.03331455,0.86234283,1.6857724,85.123344
NDAR_INVLR6TMLK4,0.75943995,0.666779,0.92122686,0.8815043,0.03290731,0.7123376,1.5854034,57.911232
NDAR_INV8W7RDY0T,5.0739837,0.20914881,0.38402614,0.63499516,0.024234971,0.8212434,1.622303,70.89625
NDAR_INVCU4L4APH,4.5463276,0.83294624,0.88991094,0.85798216,0.018782707,0.6172201,1.6806455,35.4853
NDAR_INVJG2VGPZN,0.04260117,0.60061014,0.9006901,0.95676756,0.020365104,0.81721723,1.6558264,26.037186
NDAR_INVWX21FUMG,1.0486858,0.86251825,0.9321699,0.94221985,0.017329985,0.65156585,1.7857761,55.446285
NDAR_INVJT2E2T8K,1.99032,0.32175684,0.9334449,0.9079399,0.021766355,0.64205724,1.5542012,48.018867
NDAR_INVXYBXW9GB,2.626851,0.77134746,0.8571351,0.82881814,0.029523995,0.683532,1.9491884,96.33879
NDAR_INVHXH48HLR,0.20249209,0.6951552,0.9091481,0.9174459,0.01778845,0.6785006,1.6802938,41.108604
NDAR_INV59BE4FA2,2.569535,0.6463489,0.91409653,0.9001446,0.02341131,0.63592386,1.688008,61.070625
NDAR_INVAFZ44PA8,-0.19754642,0.33120006,0.64438605,0.86801517,0.1207185,0.753538,1.7138963,12.600876
NDAR_INVMB7HFCAV,-0.15964814,0.41003862,0.8178107,0.84397125,0.04582648,0.7211684,1.7574,12.912653
NDAR_INV0U0ZAG3B,3.877505,0.7714829,0.7913552,0.7956623,0.02261926,0.75530314,1.7379911,48.771282
NDAR_INVL8D2B93D,0.046835326,0.59447145,0.8341839,0.8763808,0.04045069,0.6274264,1.7138999,30.179607
NDAR_INV4422DGC4,1.1214032,0.6452838,0.9393346,0.9654469,0.026481798,0.78536254,1.6674336,47.093998
NDAR_INVYNP2D1XF,1.3739624,0.8521464,0.9217909,0.83936393,0.032129873,0.61893743,1.6806289,39.21018
NDAR_INVPPYH7MGJ,0.037442267,0.8642919,0.8230064,0.8789486,0.019196874,0.81092995,1.8249024,62.240547
NDAR_INV9A5TCA50,0.11806792,0.62044436,0.9508461,0.9511986,0.057924196,0.8670206,1.7183254,46.099182
NDAR_INV1BGRYN2J,5.499816,0.6297723,0.77448994,0.8182235,0.016533943,0.63836235,1.683842,54.990696
NDAR_INVCNEJ2G76,0.10795778,0.736512,0.9610603,1.0338948,0.026276061,0.8295175,1.7609602,54.43256
NDAR_INVRELT7MMW,0.5730253,0.6260996,0.7922001,0.8755467,0.022572758,0.775248,1.7156254,38.956665
NDAR_INVRW46YERL,-0.053626787,0.40893385,0.795308,0.874715,0.051187187,0.68685585,1.6665772,34.643093
NDAR_INVJYXYG81D,1.0504162,0.6356531,0.90076363,0.8892578,0.021132296,0.6474742,1.5831908,42.756676
NDAR_INV2GWN7LF4,0.15648437,0.6587733,0.90294874,0.90499914,0.031951964,0.78762543,1.5966749,36.37464
NDAR_INVC9ZZ3NYD,4.1076775,0.78435147,0.87532926,0.8394094,0.029851183,0.6718631,1.9354016,96.44276
NDAR_INVV9BM1RB5,4.6309724,0.6276862,0.61804974,0.6777894,0.017622598,0.9882965,1.7696226,83.141556
NDAR_INVFLGFBYD2,1.5704061,0.7181094,0.88380533,0.89407796,0.020388262,0.7018174,1.8989902,76.985306
NDAR_INVH80KAFV4,0.9689232,0.5787282,0.93122566,0.969229,0.033021085,0.8510809,1.5316783,47.53965
NDAR_INVFXF7552N,0.1364379,0.25622532,0.9203843,0.9186238,0.029778237,0.7080594,1.5765094,52.419243
NDAR_INVV4VB3611,1.4177393,0.48674527,0.9101696,0.8503382,0.029839657,0.6656717,1.7196914,57.959934
NDAR_INV8FCEHCME,0.5307401,0.77417076,0.8701472,0.8574941,0.027051294,0.64917433,1.7030977,46.08569
NDAR_INVDZDM2HFC,5.115523,0.5526492,0.10586087,0.66887844,0.20643467,0.91207004,1.912291,103.22435
NDAR_INVMXXDXPF1,6.8473024,0.8767813,0.8041938,0.9124949,0.0242563,0.6119455,1.9336429,94.41941
NDAR_INVJFBNGPAL,1.9009538,0.8543471,0.9310574,0.91076195,0.02068817,0.8190976,1.8787041,74.02736
NDAR_INV1J2LV4NY,0.18198079,0.8394671,0.87917036,0.9079577,0.012869909,0.7354319,1.8606265,62.802303
NDAR_INV8LBGM6LE,4.3707438,0.9443388,0.8819393,0.8498225,0.0181668,0.60364676,1.7866518,38.62734
NDAR_INVCVNFXR7V,0.19353905,0.8022935,0.7978964,0.86907625,0.0272333,0.6597984,1.753165,25.713165
NDAR_INV9LU6R773,4.471074,0.6733579,0.8240771,0.84019864,0.02220861,0.6617446,1.8162476,73.23787
NDAR_INVV6CX3VRR,1.8350134,0.51827043,0.93452924,0.8970851,0.028534716,0.6936475,1.7031277,72.40989
NDAR_INV7LA0606V,-0.010202564,0.5692831,0.7607135,0.7951336,0.051709704,0.6485452,1.6969268,21.900244
NDAR_INVU5990AMT,0.10497898,0.71167314,0.85639936,0.8453235,0.026385153,0.69061416,1.6604172,26.226852
NDAR_INVNP0MNAB4,0.115794055,0.8659388,0.96682423,0.9671697,0.022719944,0.7844906,1.808701,63.47949
NDAR_INVVRKUMXX2,-0.018989254,0.33491248,0.8751125,0.8633231,0.028152745,0.64297175,1.685235,15.223635
NDAR_INVC58P3WTG,0.35356957,0.6269803,0.7277215,0.86741066,0.014385664,0.6786932,1.7294089,54.21
NDAR_INV4PYRUPX6,0.5401722,0.7435157,0.8040748,0.7976712,0.024647782,0.94083005,1.8685551,98.31158
NDAR_INVAMLLW49U,0.39216226,0.7738353,0.9284377,0.899635,0.02253252,0.6576443,1.5040526,32.880016
NDAR_INVT6WVPL1D,0.08442167,0.8942725,0.7638844,0.8244025,0.03925328,0.6613096,1.8236573,85.17077
NDAR_INV96G7MJ87,3.264662,0.30977193,0.9582642,0.944479,0.03377379,0.62085,1.4087492,61.766113
NDAR_INVV82L1HKC,0.5828279,0.57007134,0.8771121,0.8454893,0.025750326,0.72785515,1.5860318,51.075516
NDAR_INVE6T95560,0.043253373,0.77433264,0.8069964,0.79437536,0.040009446,0.6277797,1.7883446,16.647429
NDAR_INV75E8B1DX,2.748505,0.51924354,0.88190734,0.9071391,0.01711422,0.63697255,1.9469429,83.24835
NDAR_INVD0ETUKJA,0.039031707,0.44453254,0.8515175,0.80994725,0.030929679,0.7889993,1.6920813,16.09145
NDAR_INV6JKR3P49,1.8901259,0.62294203,0.9468894,0.90909445,0.030710584,0.5845265,1.7137884,72.1245
NDAR_INV0WAF57A4,-0.06627221,0.7750091,0.8123681,0.88037074,0.018635973,0.80710673,1.7947897,27.344698
NDAR_INV5CHM4BJG,0.6171077,0.07059366,0.95589304,0.9886378,0.05781205,0.89696467,1.5085747,61.579613
NDAR_INVM99BLZUE,0.51384246,0.5061787,0.9418682,0.9273673,0.032812405,0.6916542,1.4230744,42.37833
NDAR_INVKPLUBC73,-0.120293416,0.3543601,0.75579464,0.8496433,0.03736883,0.705455,1.6466618,23.149704
NDAR_INVT5B642W6,-0.019695256,0.84101945,0.8423655,0.8325771,0.028987223,0.75890505,1.7797446,29.20471
NDAR_INVMJKP2NJJ,0.09421244,0.33279133,0.8611198,0.90863675,0.046701327,0.7341766,1.525372,35.848164
NDAR_INVZU3J1NFC,0.26696622,0.81047755,0.9574448,1.0173948,0.015977904,0.7741595,1.7889042,48.62032
NDAR_INVMZYRHT83,-0.117528185,0.62459445,0.7357636,0.8589008,0.087110154,0.7491687,1.6985474,21.825184
NDAR_INV4VVRLBUW,1.2041695,0.9011425,0.9334366,0.8395684,0.024432534,0.6054583,1.7024447,42.40021
NDAR_INV0PU19T4K,1.0330142,0.56298596,0.9450056,0.89259255,0.034553636,0.63967615,1.4522331,32.201916
NDAR_INVVMHC7BEX,3.4898257,0.7271448,0.8667233,0.8615856,0.023344701,0.6463058,1.7314496,36.887413
NDAR_INVM2R7LWZ1,-0.04356142,0.3932592,0.84305197,0.8955393,0.03270281,0.67612714,1.5936407,30.040844
NDAR_INV9WY3R321,0.2165656,0.395293,0.9022289,0.8727353,0.035084527,0.58845127,1.592537,38.250366
NDAR_INVGMFL6ATJ,0.27888873,0.89165086,0.9338126,0.92881167,0.018442307,0.73915637,1.7918445,52.291367
NDAR_INVRJAREKD1,6.0856223,0.4813542,0.7335313,0.6688049,0.06323735,1.0020096,1.5407147,80.59839
NDAR_INVRALE29MJ,0.24153182,0.47980964,0.87069917,0.8933505,0.037697326,0.7488919,1.6111736,60.802254
NDAR_INV1E2WJC9K,-0.030377809,0.61279964,0.85794204,0.85883427,0.031052418,0.6695651,1.6752151,29.18177
NDAR_INVKZT2PNJK,4.0658917,0.5985822,0.9453505,0.9055233,0.020488702,0.635659,1.5555465,42.68826
NDAR_INVNY4HU8H1,1.1014425,0.6659676,0.94423693,0.8611427,0.03016066,0.63962495,1.5051169,59.841084
NDAR_INVRZC3LU8F,0.34840915,-0.026727138,0.95353997,0.9272206,0.051165055,0.8447844,1.6044681,37.617096
NDAR_INVKPF4GFHV,0.18248303,0.37013385,0.81453156,0.8065706,0.046155095,0.60578245,1.7356845,35.42466
NDAR_INV2J3D85NJ,1.4371343,0.77362686,0.9092461,0.89075506,0.019158497,0.63485795,1.8709904,78.62347
NDAR_INVHPYB4URK,0.90216726,0.42636314,0.95403814,0.9362089,0.032476105,0.6439189,1.459928,54.45736
NDAR_INV2ZCZ5TAL,0.2732911,0.8416043,0.85942274,0.8351897,0.04779263,0.64835745,1.8286434,88.36377
NDAR_INVT984W7CU,-0.06392123,0.40214932,0.80532813,0.851492,0.037887152,0.7560251,1.7012668,32.920918
NDAR_INV0RHLKA9M,5.4072866,0.8954698,0.8057534,0.86655015,0.029317962,0.6849364,1.9425352,91.90809
NDAR_INV7LE7FH8R,0.12351737,0.6154512,0.8510552,0.83650076,0.018558647,0.6944142,1.775866,30.072401
NDAR_INVYDMW8MYL,0.40488178,0.57979274,0.8076866,0.8618233,0.014899472,0.6348777,1.8651013,69.96442
NDAR_INV80VAXPN1,0.090946294,0.837626,0.9466365,0.989491,0.0103518255,0.69178605,1.7896409,39.61112
NDAR_INVH3CTH69V,1.2996082,0.84600383,0.75653666,0.7442622,0.047939613,0.9763273,1.8761846,95.97149
NDAR_INVEF0Z9NKP,2.234162,0.8397786,0.9584168,0.9486586,0.04138623,0.7660888,1.8277423,80.24857
NDAR_INVPXUVDWE2,-0.18094024,0.58087766,0.73980314,0.825875,0.13294165,0.7559886,1.8030975,12.477976
NDAR_INVJT9RNJD2,2.6314828,0.88115394,0.9238628,0.91751623,0.024918953,0.6822835,1.8164228,83.81219
NDAR_INVAV39CN05,6.722499,0.24035405,0.6657467,0.6425485,0.03950921,1.0037017,1.3544754,70.84604
NDAR_INV21EBHGF9,0.30593985,0.2730011,0.928147,0.9271755,0.03169611,0.6887541,1.5312712,40.101353
NDAR_INV7YM285FW,1.1314538,0.72255486,0.9269249,0.856338,0.03029938,0.6096127,1.605548,35.567825
NDAR_INV37AGV6H4,0.9067351,0.8224288,0.7969113,0.8819202,0.017575772,0.73989487,1.7853334,48.53555
NDAR_INVE4D49B9Z,-0.08310005,0.57036424,0.86242485,0.9099902,0.035508122,0.69723713,1.568356,37.811485
NDAR_INVL124KUNM,0.17599058,0.39974022,0.8584143,0.9595141,0.05507975,0.7625984,1.526393,43.476505
NDAR_INV7WH96F72,0.5725181,0.8342018,0.66394746,0.836256,0.021651765,0.7898629,1.6446848,38.210526
NDAR_INV9UZXV6TK,0.82436115,0.47500998,0.89923024,0.9092409,0.02473718,0.6907676,1.5376886,30.209608
NDAR_INVE39X2HV4,4.624255,0.7071912,0.90824306,0.856424,0.015943324,0.6464857,1.6464945,25.133064
NDAR_INVLFGH7ZZA,2.4572568,0.92877275,0.94624287,0.99067104,0.030010508,0.7801006,1.8605986,60.53328
NDAR_INVWJUF573K,0.075171635,0.74724495,0.9374253,0.969236,0.031509664,0.8649621,1.6908152,52.4793
NDAR_INVH8HNJZD4,1.7729784,0.523015,0.92975533,0.91320616,0.044753894,0.921736,1.6005918,61.121403
NDAR_INVPH3LCEGR,0.22311315,0.39029604,0.89056337,0.9202653,0.022180928,0.69445014,1.5415066,23.28065
NDAR_INVC1T4T2DC,2.1848617,0.48296675,0.8192106,0.7977141,0.042889148,1.0047638,1.5610108,81.95598
NDAR_INVZCCYZY0V,0.55905414,0.31697065,0.9214856,0.9102048,0.02096001,0.6681565,1.5838751,45.380302
NDAR_INVYFRHV339,-0.16264522,0.6655519,0.8213187,0.87387204,0.036116067,0.80893517,1.7599751,12.829523
NDAR_INVRMU6AKL2,-0.0029413411,0.5022555,0.8077343,0.8914598,0.018017923,0.7310275,1.789401,34.872967
NDAR_INVC3AAYJ18,0.88958293,0.8735548,0.849725,0.88286054,0.020898055,0.6788831,1.8711152,77.10522
NDAR_INVZZZ2ALR6,0.5782424,0.81186604,0.88362163,0.876565,0.025008218,0.69313604,1.8679332,85.39793
NDAR_INVR09UG23J,0.22538373,0.57841897,0.8505847,0.88171005,0.01983935,0.68194014,1.635002,48.819935
NDAR_INV3WEDXU2N,0.93336856,0.43487096,0.8138184,0.8549421,0.025746472,0.6461377,1.75039,21.847702
NDAR_INVXT3G7YJR,-0.0009877775,0.73763365,0.82265556,0.8372073,0.034227803,0.70762694,1.7966862,24.672598
NDAR_INV4BPHYB7J,3.9653854,0.8655154,0.9492421,0.9476594,0.020781951,0.66715497,1.8848277,69.91243
NDAR_INV9RWW076B,6.2480183,0.75367534,0.43926275,0.6937952,0.062027793,0.8464966,1.8790572,89.96272
